target_id,ligand_id,label,selection_role,receptor_id,seed_count,seed0_representative_score,seed1_representative_score,seed2_representative_score,median_representative_score,minimum_representative_score,maximum_representative_score,seed_score_range,primary_ranking_score,sensitivity_ranking_score,representative_method,status
MK14,MK14_active_L000519,active,development_train,MK14_3KQ7_aligned,3,-8.423,-8.418,-8.448,-8.423,-8.448,-8.418,0.030000000000001137,8.423,8.448,pose_rank_1,ok
MK14,MK14_active_L000532,active,development_train,MK14_1A9U_aligned,3,-7.032,-7.041,-7.126,-7.041,-7.126,-7.032,0.0940000000000003,7.041,7.126,pose_rank_1,ok
MK14,MK14_active_L000532,active,development_train,MK14_2QD9_reference,3,-8.632,-8.636,-8.648,-8.636,-8.648,-8.632,0.016000000000000014,8.636,8.648,pose_rank_1,ok
MK14,MK14_active_L000532,active,development_train,MK14_3K3J_aligned,3,-8.777,-8.788,-8.686,-8.777,-8.788,-8.686,0.10200000000000031,8.777,8.788,pose_rank_1,ok
MK14,MK14_active_L000532,active,development_train,MK14_3KQ7_aligned,3,-9.101,-8.688,-8.673,-8.688,-9.101,-8.673,0.4280000000000008,8.688,9.101,pose_rank_1,ok
MK14,MK14_active_L000538,active,development_validation,MK14_1A9U_aligned,3,-8.828,-8.796,-8.762,-8.796,-8.828,-8.762,0.06599999999999895,8.796,8.828,pose_rank_1,ok
MK14,MK14_active_L000538,active,development_validation,MK14_2QD9_reference,3,-8.106,-8.155,-8.114,-8.114,-8.155,-8.106,0.04899999999999949,8.114,8.155,pose_rank_1,ok
MK14,MK14_active_L000538,active,development_validation,MK14_3K3J_aligned,3,-10.14,-9.984,-9.941,-9.984,-10.14,-9.941,0.19899999999999984,9.984,10.14,pose_rank_1,ok
MK14,MK14_active_L000538,active,development_validation,MK14_3KQ7_aligned,3,-9.044,-9.025,-9.039,-9.039,-9.044,-9.025,0.019000000000000128,9.039,9.044,pose_rank_1,ok
MK14,MK14_active_L000553,active,development_train,MK14_1A9U_aligned,3,-9.901,-9.928,-9.957,-9.928,-9.957,-9.901,0.05600000000000094,9.928,9.957,pose_rank_1,ok
MK14,MK14_active_L000553,active,development_train,MK14_2QD9_reference,3,-8.764,-8.799,-8.669,-8.764,-8.799,-8.669,0.129999999999999,8.764,8.799,pose_rank_1,ok
MK14,MK14_active_L000553,active,development_train,MK14_3K3J_aligned,3,-10.77,-10.78,-10.78,-10.78,-10.78,-10.77,0.009999999999999787,10.78,10.78,pose_rank_1,ok
MK14,MK14_active_L000553,active,development_train,MK14_3KQ7_aligned,3,-12.16,-12.17,-11.84,-12.16,-12.17,-11.84,0.33000000000000007,12.16,12.17,pose_rank_1,ok
MK14,MK14_active_L000565,active,development_validation,MK14_1A9U_aligned,3,-8.54,-8.512,-8.436,-8.512,-8.54,-8.436,0.1039999999999992,8.512,8.54,pose_rank_1,ok
MK14,MK14_active_L000565,active,development_validation,MK14_2QD9_reference,3,-8.335,-8.395,-8.428,-8.395,-8.428,-8.335,0.09299999999999997,8.395,8.428,pose_rank_1,ok
MK14,MK14_active_L000565,active,development_validation,MK14_3K3J_aligned,3,-9.656,-9.274,-9.333,-9.333,-9.656,-9.274,0.38200000000000145,9.333,9.656,pose_rank_1,ok
MK14,MK14_active_L000565,active,development_validation,MK14_3KQ7_aligned,3,-10.17,-8.762,-10.21,-10.17,-10.21,-8.762,1.4480000000000004,10.17,10.21,pose_rank_1,ok
MK14,MK14_active_L000568,active,development_train,MK14_1A9U_aligned,3,-8.092,-8.09,-8.098,-8.092,-8.098,-8.09,0.008000000000000895,8.092,8.098,pose_rank_1,ok
MK14,MK14_active_L000568,active,development_train,MK14_2QD9_reference,3,-9.483,-9.414,-9.462,-9.462,-9.483,-9.414,0.06900000000000084,9.462,9.483,pose_rank_1,ok
MK14,MK14_active_L000568,active,development_train,MK14_3K3J_aligned,3,-9.662,-9.101,-9.026,-9.101,-9.662,-9.026,0.636000000000001,9.101,9.662,pose_rank_1,ok
MK14,MK14_active_L000568,active,development_train,MK14_3KQ7_aligned,3,-10.19,-10.17,-10.16,-10.17,-10.19,-10.16,0.02999999999999936,10.17,10.19,pose_rank_1,ok
MK14,MK14_active_L000570,active,development_train,MK14_1A9U_aligned,3,-9.023,-9.064,-9.133,-9.064,-9.133,-9.023,0.10999999999999943,9.064,9.133,pose_rank_1,ok
MK14,MK14_active_L000570,active,development_train,MK14_2QD9_reference,3,-8.712,-8.675,-8.729,-8.712,-8.729,-8.675,0.053999999999998494,8.712,8.729,pose_rank_1,ok
MK14,MK14_active_L000570,active,development_train,MK14_3K3J_aligned,3,-8.296,-8.307,-8.79,-8.307,-8.79,-8.296,0.4939999999999998,8.307,8.79,pose_rank_1,ok
MK14,MK14_active_L000570,active,development_train,MK14_3KQ7_aligned,3,-9.59,-9.049,-9.559,-9.559,-9.59,-9.049,0.5410000000000004,9.559,9.59,pose_rank_1,ok
MK14,MK14_active_L000571,active,development_train,MK14_1A9U_aligned,3,-7.99,-8.019,-7.954,-7.99,-8.019,-7.954,0.06500000000000039,7.99,8.019,pose_rank_1,ok
MK14,MK14_active_L000571,active,development_train,MK14_2QD9_reference,3,-8.516,-8.502,-8.518,-8.516,-8.518,-8.502,0.016000000000000014,8.516,8.518,pose_rank_1,ok
MK14,MK14_active_L000571,active,development_train,MK14_3K3J_aligned,3,-8.808,-8.511,-8.718,-8.718,-8.808,-8.511,0.2970000000000006,8.718,8.808,pose_rank_1,ok
MK14,MK14_active_L000571,active,development_train,MK14_3KQ7_aligned,3,-8.842,-8.795,-8.848,-8.842,-8.848,-8.795,0.053000000000000824,8.842,8.848,pose_rank_1,ok
MK14,MK14_active_L000574,active,development_validation,MK14_1A9U_aligned,3,-8.099,-8.08,-8.117,-8.099,-8.117,-8.08,0.03700000000000081,8.099,8.117,pose_rank_1,ok
MK14,MK14_active_L000574,active,development_validation,MK14_2QD9_reference,3,-7.589,-7.631,-7.582,-7.589,-7.631,-7.582,0.04900000000000038,7.589,7.631,pose_rank_1,ok
MK14,MK14_active_L000574,active,development_validation,MK14_3K3J_aligned,3,-8.52,-8.507,-8.507,-8.507,-8.52,-8.507,0.0129999999999999,8.507,8.52,pose_rank_1,ok
MK14,MK14_active_L000574,active,development_validation,MK14_3KQ7_aligned,3,-7.838,-7.842,-7.83,-7.838,-7.842,-7.83,0.011999999999999567,7.838,7.842,pose_rank_1,ok
MK14,MK14_active_L000578,active,development_train,MK14_1A9U_aligned,3,-8.794,-8.835,-8.842,-8.835,-8.842,-8.794,0.04800000000000004,8.835,8.842,pose_rank_1,ok
MK14,MK14_active_L000578,active,development_train,MK14_2QD9_reference,3,-10.58,-10.55,-10.58,-10.58,-10.58,-10.55,0.02999999999999936,10.58,10.58,pose_rank_1,ok
MK14,MK14_active_L000578,active,development_train,MK14_3K3J_aligned,3,-9.764,-9.763,-9.794,-9.764,-9.794,-9.763,0.031000000000000583,9.764,9.794,pose_rank_1,ok
MK14,MK14_active_L000578,active,development_train,MK14_3KQ7_aligned,3,-10.66,-10.65,-10.67,-10.66,-10.67,-10.65,0.019999999999999574,10.66,10.67,pose_rank_1,ok
MK14,MK14_decoy_L000548,decoy,development_validation,MK14_1A9U_aligned,3,-7.904,-7.865,-8.032,-7.904,-8.032,-7.865,0.16699999999999982,7.904,8.032,pose_rank_1,ok
MK14,MK14_decoy_L000548,decoy,development_validation,MK14_2QD9_reference,3,-9.361,-9.319,-9.068,-9.319,-9.361,-9.068,0.29300000000000104,9.319,9.361,pose_rank_1,ok
MK14,MK14_decoy_L000548,decoy,development_validation,MK14_3K3J_aligned,3,-9.241,-9.19,-8.567,-9.19,-9.241,-8.567,0.6739999999999995,9.19,9.241,pose_rank_1,ok
MK14,MK14_decoy_L000548,decoy,development_validation,MK14_3KQ7_aligned,3,-8.802,-8.734,-8.747,-8.747,-8.802,-8.734,0.06799999999999962,8.747,8.802,pose_rank_1,ok
MK14,MK14_decoy_L001058,decoy,development_train,MK14_1A9U_aligned,3,-6.503,-6.52,-6.542,-6.52,-6.542,-6.503,0.0389999999999997,6.52,6.542,pose_rank_1,ok
MK14,MK14_decoy_L001058,decoy,development_train,MK14_2QD9_reference,3,-6.937,-6.983,-6.931,-6.937,-6.983,-6.931,0.0519999999999996,6.937,6.983,pose_rank_1,ok
MK14,MK14_decoy_L001058,decoy,development_train,MK14_3K3J_aligned,3,-7.137,-7.181,-7.147,-7.147,-7.181,-7.137,0.04400000000000048,7.147,7.181,pose_rank_1,ok
MK14,MK14_decoy_L001058,decoy,development_train,MK14_3KQ7_aligned,3,-8.01,-8.041,-7.996,-8.01,-8.041,-7.996,0.04499999999999993,8.01,8.041,pose_rank_1,ok
MK14,MK14_decoy_L001168,decoy,development_train,MK14_1A9U_aligned,3,-7.23,-7.298,-7.212,-7.23,-7.298,-7.212,0.0860000000000003,7.23,7.298,pose_rank_1,ok
MK14,MK14_decoy_L001168,decoy,development_train,MK14_2QD9_reference,3,-7.442,-7.442,-7.409,-7.442,-7.442,-7.409,0.03300000000000036,7.442,7.442,pose_rank_1,ok
MK14,MK14_decoy_L001168,decoy,development_train,MK14_3K3J_aligned,3,-7.515,-7.413,-7.462,-7.462,-7.515,-7.413,0.10199999999999942,7.462,7.515,pose_rank_1,ok
MK14,MK14_decoy_L001168,decoy,development_train,MK14_3KQ7_aligned,3,-7.522,-7.889,-7.858,-7.858,-7.889,-7.522,0.367,7.858,7.889,pose_rank_1,ok
MK14,MK14_decoy_L001595,decoy,development_train,MK14_1A9U_aligned,3,-8.278,-8.439,-8.379,-8.379,-8.439,-8.278,0.1609999999999996,8.379,8.439,pose_rank_1,ok
MK14,MK14_decoy_L001595,decoy,development_train,MK14_2QD9_reference,3,-7.689,-7.7,-7.694,-7.694,-7.7,-7.689,0.01100000000000012,7.694,7.7,pose_rank_1,ok
MK14,MK14_decoy_L001595,decoy,development_train,MK14_3K3J_aligned,3,-8.801,-9.387,-9.501,-9.387,-9.501,-8.801,0.6999999999999993,9.387,9.501,pose_rank_1,ok
MK14,MK14_decoy_L001595,decoy,development_train,MK14_3KQ7_aligned,3,-9.238,-9.77,-9.724,-9.724,-9.77,-9.238,0.532,9.724,9.77,pose_rank_1,ok
MK14,MK14_decoy_L001766,decoy,development_validation,MK14_1A9U_aligned,3,-8.393,-8.255,-8.465,-8.393,-8.465,-8.255,0.20999999999999908,8.393,8.465,pose_rank_1,ok
MK14,MK14_decoy_L001766,decoy,development_validation,MK14_2QD9_reference,3,-7.776,-7.726,-8.071,-7.776,-8.071,-7.726,0.34499999999999975,7.776,8.071,pose_rank_1,ok
MK14,MK14_decoy_L001766,decoy,development_validation,MK14_3K3J_aligned,3,-8.487,-8.529,-8.567,-8.529,-8.567,-8.487,0.08000000000000007,8.529,8.567,pose_rank_1,ok
MK14,MK14_decoy_L001766,decoy,development_validation,MK14_3KQ7_aligned,3,-9.753,-9.754,-9.777,-9.754,-9.777,-9.753,0.023999999999999133,9.754,9.777,pose_rank_1,ok
MK14,MK14_decoy_L001817,decoy,development_validation,MK14_1A9U_aligned,3,-8.778,-8.882,-8.867,-8.867,-8.882,-8.778,0.1039999999999992,8.867,8.882,pose_rank_1,ok
MK14,MK14_decoy_L001817,decoy,development_validation,MK14_2QD9_reference,3,-8.31,-8.29,-8.315,-8.31,-8.315,-8.29,0.025000000000000355,8.31,8.315,pose_rank_1,ok
MK14,MK14_decoy_L001817,decoy,development_validation,MK14_3K3J_aligned,3,-9.338,-8.129,-9.326,-9.326,-9.338,-8.129,1.2089999999999996,9.326,9.338,pose_rank_1,ok
MK14,MK14_decoy_L001817,decoy,development_validation,MK14_3KQ7_aligned,3,-9.019,-7.904,-9.027,-9.019,-9.027,-7.904,1.1229999999999993,9.019,9.027,pose_rank_1,ok
MK14,MK14_decoy_L003054,decoy,development_validation,MK14_1A9U_aligned,3,-6.934,-7.008,-6.963,-6.963,-7.008,-6.934,0.07399999999999984,6.963,7.008,pose_rank_1,ok
MK14,MK14_decoy_L003054,decoy,development_validation,MK14_2QD9_reference,3,-7.152,-6.993,-7.004,-7.004,-7.152,-6.993,0.1589999999999998,7.004,7.152,pose_rank_1,ok
MK14,MK14_decoy_L003054,decoy,development_validation,MK14_3K3J_aligned,3,-8.032,-7.746,-7.964,-7.964,-8.032,-7.746,0.2859999999999996,7.964,8.032,pose_rank_1,ok
MK14,MK14_decoy_L003054,decoy,development_validation,MK14_3KQ7_aligned,3,-8.496,-8.496,-8.507,-8.496,-8.507,-8.496,0.010999999999999233,8.496,8.507,pose_rank_1,ok
MK14,MK14_decoy_L003244,decoy,development_train,MK14_1A9U_aligned,3,-9.188,-9.144,-9.097,-9.144,-9.188,-9.097,0.09100000000000108,9.144,9.188,pose_rank_1,ok
MK14,MK14_decoy_L003244,decoy,development_train,MK14_2QD9_reference,3,-9.884,-9.75,-9.841,-9.841,-9.884,-9.75,0.13400000000000034,9.841,9.884,pose_rank_1,ok
MK14,MK14_decoy_L003244,decoy,development_train,MK14_3K3J_aligned,3,-9.868,-10.09,-10.14,-10.09,-10.14,-9.868,0.27200000000000024,10.09,10.14,pose_rank_1,ok
MK14,MK14_decoy_L003244,decoy,development_train,MK14_3KQ7_aligned,3,-10.99,-10.93,-10.98,-10.98,-10.99,-10.93,0.0600000000000005,10.98,10.99,pose_rank_1,ok
MK14,MK14_decoy_L003661,decoy,development_validation,MK14_1A9U_aligned,3,-8.047,-7.884,-8.037,-8.037,-8.047,-7.884,0.16300000000000026,8.037,8.047,pose_rank_1,ok
MK14,MK14_decoy_L003661,decoy,development_validation,MK14_2QD9_reference,3,-7.202,-7.398,-7.208,-7.208,-7.398,-7.202,0.19599999999999973,7.208,7.398,pose_rank_1,ok
MK14,MK14_decoy_L003661,decoy,development_validation,MK14_3K3J_aligned,3,-7.577,-6.886,-7.524,-7.524,-7.577,-6.886,0.6909999999999998,7.524,7.577,pose_rank_1,ok
MK14,MK14_decoy_L003661,decoy,development_validation,MK14_3KQ7_aligned,3,-7.511,-6.992,-7.337,-7.337,-7.511,-6.992,0.5190000000000001,7.337,7.511,pose_rank_1,ok
MK14,MK14_decoy_L004333,decoy,development_train,MK14_1A9U_aligned,3,-9.656,-9.672,-9.317,-9.656,-9.672,-9.317,0.3550000000000004,9.656,9.672,pose_rank_1,ok
MK14,MK14_decoy_L004333,decoy,development_train,MK14_2QD9_reference,3,-8.827,-8.828,-9.197,-8.828,-9.197,-8.827,0.3699999999999992,8.828,9.197,pose_rank_1,ok
MK14,MK14_decoy_L004333,decoy,development_train,MK14_3K3J_aligned,3,-10.65,-10.61,-10.62,-10.62,-10.65,-10.61,0.040000000000000924,10.62,10.65,pose_rank_1,ok
MK14,MK14_decoy_L004333,decoy,development_train,MK14_3KQ7_aligned,3,-10.87,-10.85,-10.82,-10.85,-10.87,-10.82,0.049999999999998934,10.85,10.87,pose_rank_1,ok
MK14,MK14_decoy_L004683,decoy,development_train,MK14_1A9U_aligned,3,-8.397,-8.304,-8.295,-8.304,-8.397,-8.295,0.10200000000000031,8.304,8.397,pose_rank_1,ok
MK14,MK14_decoy_L004683,decoy,development_train,MK14_2QD9_reference,3,-8.642,-8.491,-8.445,-8.491,-8.642,-8.445,0.19699999999999918,8.491,8.642,pose_rank_1,ok
MK14,MK14_decoy_L004683,decoy,development_train,MK14_3K3J_aligned,3,-9.305,-9.175,-9.623,-9.305,-9.623,-9.175,0.4479999999999986,9.305,9.623,pose_rank_1,ok
MK14,MK14_decoy_L004683,decoy,development_train,MK14_3KQ7_aligned,3,-10.32,-10.36,-10.25,-10.32,-10.36,-10.25,0.10999999999999943,10.32,10.36,pose_rank_1,ok
MK14,MK14_decoy_L004805,decoy,development_validation,MK14_1A9U_aligned,3,-8.413,-8.429,-8.479,-8.429,-8.479,-8.413,0.06599999999999895,8.429,8.479,pose_rank_1,ok
MK14,MK14_decoy_L004805,decoy,development_validation,MK14_2QD9_reference,3,-8.192,-8.142,-8.178,-8.178,-8.192,-8.142,0.05000000000000071,8.178,8.192,pose_rank_1,ok
MK14,MK14_decoy_L004805,decoy,development_validation,MK14_3K3J_aligned,3,-8.876,-8.864,-8.101,-8.864,-8.876,-8.101,0.7749999999999986,8.864,8.876,pose_rank_1,ok
MK14,MK14_decoy_L004805,decoy,development_validation,MK14_3KQ7_aligned,3,-8.65,-8.663,-8.673,-8.663,-8.673,-8.65,0.022999999999999687,8.663,8.673,pose_rank_1,ok
MK14,MK14_decoy_L005123,decoy,development_validation,MK14_1A9U_aligned,3,-8.02,-8.086,-8.137,-8.086,-8.137,-8.02,0.11700000000000088,8.086,8.137,pose_rank_1,ok
MK14,MK14_decoy_L005123,decoy,development_validation,MK14_2QD9_reference,3,-7.62,-7.619,-7.615,-7.619,-7.62,-7.615,0.004999999999999893,7.619,7.62,pose_rank_1,ok
MK14,MK14_decoy_L005123,decoy,development_validation,MK14_3K3J_aligned,3,-7.634,-7.584,-7.666,-7.634,-7.666,-7.584,0.08200000000000074,7.634,7.666,pose_rank_1,ok
MK14,MK14_decoy_L005123,decoy,development_validation,MK14_3KQ7_aligned,3,-8.759,-8.776,-8.77,-8.77,-8.776,-8.759,0.01699999999999946,8.77,8.776,pose_rank_1,ok
MK14,MK14_decoy_L005335,decoy,development_train,MK14_1A9U_aligned,3,-8.195,-8.091,-8.137,-8.137,-8.195,-8.091,0.10400000000000098,8.137,8.195,pose_rank_1,ok
MK14,MK14_decoy_L005335,decoy,development_train,MK14_2QD9_reference,3,-8.707,-8.672,-8.674,-8.674,-8.707,-8.672,0.03500000000000014,8.674,8.707,pose_rank_1,ok
MK14,MK14_decoy_L005335,decoy,development_train,MK14_3K3J_aligned,3,-9.461,-9.472,-9.443,-9.461,-9.472,-9.443,0.028999999999999915,9.461,9.472,pose_rank_1,ok
MK14,MK14_decoy_L005335,decoy,development_train,MK14_3KQ7_aligned,3,-9.575,-9.539,-9.53,-9.539,-9.575,-9.53,0.04499999999999993,9.539,9.575,pose_rank_1,ok
MK14,MK14_decoy_L006049,decoy,development_train,MK14_1A9U_aligned,3,-9.279,-9.324,-9.296,-9.296,-9.324,-9.279,0.04499999999999993,9.296,9.324,pose_rank_1,ok
MK14,MK14_decoy_L006049,decoy,development_train,MK14_2QD9_reference,3,-9.153,-9.171,-9.142,-9.153,-9.171,-9.142,0.028999999999999915,9.153,9.171,pose_rank_1,ok
MK14,MK14_decoy_L006049,decoy,development_train,MK14_3K3J_aligned,3,-10.2,-10.19,-10.17,-10.19,-10.2,-10.17,0.02999999999999936,10.19,10.2,pose_rank_1,ok
MK14,MK14_decoy_L006049,decoy,development_train,MK14_3KQ7_aligned,3,-10.23,-10.23,-10.24,-10.23,-10.24,-10.23,0.009999999999999787,10.23,10.24,pose_rank_1,ok
MK14,MK14_decoy_L006697,decoy,development_train,MK14_1A9U_aligned,3,-8.871,-8.664,-8.651,-8.664,-8.871,-8.651,0.22000000000000064,8.664,8.871,pose_rank_1,ok
MK14,MK14_decoy_L006697,decoy,development_train,MK14_2QD9_reference,3,-9.5,-9.519,-9.506,-9.506,-9.519,-9.5,0.019000000000000128,9.506,9.519,pose_rank_1,ok
MK14,MK14_decoy_L006697,decoy,development_train,MK14_3K3J_aligned,3,-8.807,-8.844,-8.925,-8.844,-8.925,-8.807,0.11800000000000033,8.844,8.925,pose_rank_1,ok
MK14,MK14_decoy_L006697,decoy,development_train,MK14_3KQ7_aligned,3,-10.28,-10.33,-10.35,-10.33,-10.35,-10.28,0.07000000000000028,10.33,10.35,pose_rank_1,ok
MK14,MK14_decoy_L006773,decoy,development_train,MK14_1A9U_aligned,3,-10.44,-10.34,-10.45,-10.44,-10.45,-10.34,0.10999999999999943,10.44,10.45,pose_rank_1,ok
MK14,MK14_decoy_L006773,decoy,development_train,MK14_2QD9_reference,3,-8.763,-8.724,-8.793,-8.763,-8.793,-8.724,0.06899999999999906,8.763,8.793,pose_rank_1,ok
MK14,MK14_decoy_L006773,decoy,development_train,MK14_3K3J_aligned,3,-10.03,-9.975,-9.946,-9.975,-10.03,-9.946,0.08399999999999963,9.975,10.03,pose_rank_1,ok
MK14,MK14_decoy_L006773,decoy,development_train,MK14_3KQ7_aligned,3,-10.55,-10.61,-10.6,-10.6,-10.61,-10.55,0.05999999999999872,10.6,10.61,pose_rank_1,ok
MK14,MK14_decoy_L007322,decoy,development_train,MK14_1A9U_aligned,3,-8.26,-8.26,-8.128,-8.26,-8.26,-8.128,0.13199999999999967,8.26,8.26,pose_rank_1,ok
MK14,MK14_decoy_L007322,decoy,development_train,MK14_2QD9_reference,3,-8.175,-8.119,-8.154,-8.154,-8.175,-8.119,0.05600000000000094,8.154,8.175,pose_rank_1,ok
MK14,MK14_decoy_L007322,decoy,development_train,MK14_3K3J_aligned,3,-7.825,-7.759,-7.819,-7.819,-7.825,-7.759,0.06599999999999984,7.819,7.825,pose_rank_1,ok
MK14,MK14_decoy_L007322,decoy,development_train,MK14_3KQ7_aligned,3,-9.279,-9.269,-9.295,-9.279,-9.295,-9.269,0.0259999999999998,9.279,9.295,pose_rank_1,ok
MK14,MK14_decoy_L007768,decoy,development_train,MK14_1A9U_aligned,3,-8.358,-8.36,-8.02,-8.358,-8.36,-8.02,0.33999999999999986,8.358,8.36,pose_rank_1,ok
MK14,MK14_decoy_L007768,decoy,development_train,MK14_2QD9_reference,3,-7.272,-7.293,-7.258,-7.272,-7.293,-7.258,0.03500000000000014,7.272,7.293,pose_rank_1,ok
MK14,MK14_decoy_L007768,decoy,development_train,MK14_3K3J_aligned,3,-7.271,-7.383,-7.249,-7.271,-7.383,-7.249,0.13400000000000034,7.271,7.383,pose_rank_1,ok
MK14,MK14_decoy_L007768,decoy,development_train,MK14_3KQ7_aligned,3,-8.644,-8.646,-8.657,-8.646,-8.657,-8.644,0.0129999999999999,8.646,8.657,pose_rank_1,ok
MK14,MK14_decoy_L008076,decoy,development_validation,MK14_1A9U_aligned,3,-6.682,-6.17,-6.391,-6.391,-6.682,-6.17,0.5120000000000005,6.391,6.682,pose_rank_1,ok
MK14,MK14_decoy_L008076,decoy,development_validation,MK14_2QD9_reference,3,-6.491,-6.533,-5.904,-6.491,-6.533,-5.904,0.6290000000000004,6.491,6.533,pose_rank_1,ok
MK14,MK14_decoy_L008076,decoy,development_validation,MK14_3K3J_aligned,3,-7.159,-7.021,-7.179,-7.159,-7.179,-7.021,0.15800000000000036,7.159,7.179,pose_rank_1,ok
MK14,MK14_decoy_L008076,decoy,development_validation,MK14_3KQ7_aligned,3,-7.533,-7.597,-7.57,-7.57,-7.597,-7.533,0.06400000000000006,7.57,7.597,pose_rank_1,ok
MK14,MK14_decoy_L008337,decoy,development_validation,MK14_1A9U_aligned,3,-8.748,-8.742,-8.77,-8.748,-8.77,-8.742,0.027999999999998693,8.748,8.77,pose_rank_1,ok
MK14,MK14_decoy_L008337,decoy,development_validation,MK14_2QD9_reference,3,-8.491,-8.487,-8.483,-8.487,-8.491,-8.483,0.007999999999999119,8.487,8.491,pose_rank_1,ok
MK14,MK14_decoy_L008337,decoy,development_validation,MK14_3K3J_aligned,3,-8.73,-8.739,-8.763,-8.739,-8.763,-8.73,0.032999999999999474,8.739,8.763,pose_rank_1,ok
MK14,MK14_decoy_L008337,decoy,development_validation,MK14_3KQ7_aligned,3,-9.81,-9.84,-9.849,-9.84,-9.849,-9.81,0.0389999999999997,9.84,9.849,pose_rank_1,ok
MK14,MK14_decoy_L008708,decoy,development_train,MK14_1A9U_aligned,3,-7.555,-7.61,-7.552,-7.555,-7.61,-7.552,0.05800000000000072,7.555,7.61,pose_rank_1,ok
MK14,MK14_decoy_L008708,decoy,development_train,MK14_2QD9_reference,3,-7.85,-7.737,-7.789,-7.789,-7.85,-7.737,0.11299999999999955,7.789,7.85,pose_rank_1,ok
MK14,MK14_decoy_L008708,decoy,development_train,MK14_3K3J_aligned,3,-8.725,-8.534,-8.809,-8.725,-8.809,-8.534,0.2749999999999986,8.725,8.809,pose_rank_1,ok
MK14,MK14_decoy_L008708,decoy,development_train,MK14_3KQ7_aligned,3,-9.306,-9.297,-9.299,-9.299,-9.306,-9.297,0.008999999999998565,9.299,9.306,pose_rank_1,ok
MK14,MK14_decoy_L008855,decoy,development_train,MK14_1A9U_aligned,3,-9.942,-9.901,-9.8,-9.901,-9.942,-9.8,0.14199999999999946,9.901,9.942,pose_rank_1,ok
MK14,MK14_decoy_L008855,decoy,development_train,MK14_2QD9_reference,3,-8.936,-8.95,-8.959,-8.95,-8.959,-8.936,0.022999999999999687,8.95,8.959,pose_rank_1,ok
MK14,MK14_decoy_L008855,decoy,development_train,MK14_3K3J_aligned,3,-10.23,-10.23,-10.16,-10.23,-10.23,-10.16,0.07000000000000028,10.23,10.23,pose_rank_1,ok
MK14,MK14_decoy_L008855,decoy,development_train,MK14_3KQ7_aligned,3,-9.612,-9.548,-9.58,-9.58,-9.612,-9.548,0.06400000000000006,9.58,9.612,pose_rank_1,ok
MK14,MK14_decoy_L009071,decoy,development_train,MK14_1A9U_aligned,3,-8.226,-8.208,-8.148,-8.208,-8.226,-8.148,0.07800000000000118,8.208,8.226,pose_rank_1,ok
MK14,MK14_decoy_L009071,decoy,development_train,MK14_2QD9_reference,3,-7.241,-7.246,-7.254,-7.246,-7.254,-7.241,0.0129999999999999,7.246,7.254,pose_rank_1,ok
MK14,MK14_decoy_L009071,decoy,development_train,MK14_3K3J_aligned,3,-8.989,-8.996,-8.978,-8.989,-8.996,-8.978,0.018000000000000682,8.989,8.996,pose_rank_1,ok
MK14,MK14_decoy_L009071,decoy,development_train,MK14_3KQ7_aligned,3,-9.383,-7.685,-7.636,-7.685,-9.383,-7.636,1.746999999999999,7.685,9.383,pose_rank_1,ok
MK14,MK14_decoy_L009243,decoy,development_validation,MK14_1A9U_aligned,3,-9.342,-9.324,-9.369,-9.342,-9.369,-9.324,0.04499999999999993,9.342,9.369,pose_rank_1,ok
MK14,MK14_decoy_L009243,decoy,development_validation,MK14_2QD9_reference,3,-8.862,-8.865,-8.796,-8.862,-8.865,-8.796,0.06900000000000084,8.862,8.865,pose_rank_1,ok
MK14,MK14_decoy_L009243,decoy,development_validation,MK14_3K3J_aligned,3,-10.31,-10.29,-10.24,-10.29,-10.31,-10.24,0.07000000000000028,10.29,10.31,pose_rank_1,ok
MK14,MK14_decoy_L009243,decoy,development_validation,MK14_3KQ7_aligned,3,-10.53,-10.51,-10.02,-10.51,-10.53,-10.02,0.5099999999999998,10.51,10.53,pose_rank_1,ok
MK14,MK14_decoy_L009285,decoy,development_train,MK14_1A9U_aligned,3,-9.755,-9.732,-9.716,-9.732,-9.755,-9.716,0.03900000000000148,9.732,9.755,pose_rank_1,ok
MK14,MK14_decoy_L009285,decoy,development_train,MK14_2QD9_reference,3,-9.281,-9.288,-9.092,-9.281,-9.288,-9.092,0.19599999999999973,9.281,9.288,pose_rank_1,ok
MK14,MK14_decoy_L009285,decoy,development_train,MK14_3K3J_aligned,3,-11.36,-11.39,-11.4,-11.39,-11.4,-11.36,0.040000000000000924,11.39,11.4,pose_rank_1,ok
MK14,MK14_decoy_L009285,decoy,development_train,MK14_3KQ7_aligned,3,-11.78,-11.79,-11.8,-11.79,-11.8,-11.78,0.02000000000000135,11.79,11.8,pose_rank_1,ok
MK14,MK14_decoy_L009706,decoy,development_train,MK14_1A9U_aligned,3,-11.22,-11.26,-11.2,-11.22,-11.26,-11.2,0.0600000000000005,11.22,11.26,pose_rank_1,ok
MK14,MK14_decoy_L009706,decoy,development_train,MK14_2QD9_reference,3,-9.677,-9.662,-9.67,-9.67,-9.677,-9.662,0.014999999999998792,9.67,9.677,pose_rank_1,ok
MK14,MK14_decoy_L009706,decoy,development_train,MK14_3K3J_aligned,3,-10.93,-10.91,-10.91,-10.91,-10.93,-10.91,0.019999999999999574,10.91,10.93,pose_rank_1,ok
