target_id,ligand_id,label,selection_role,1M17,1XKK,2ITW,2RGP,3BEL,3POZ,3W2S,3W32,3W33,4G5J,4I23,4JQ7
EGFR,EGFR_decoy_L026662,decoy,development_train,-7.499,-8.624,-7.506,-8.13,-8.235,-7.99,-7.949,-8.161,-8.068,-7.415,-7.739,-7.984
EGFR,EGFR_decoy_L026849,decoy,development_train,-7.963,-10.032,-7.263,-9.651,-9.837,-9.983,-9.579,-8.823,-10.133,-8.073,-7.659,-8.954
EGFR,EGFR_decoy_L026850,decoy,development_train,-9.044,-8.869,-7.765,-8.926,-9.243,-10.05,-8.945,-9.728,-9.176,-7.955,-7.892,-9.44
EGFR,EGFR_decoy_L027031,decoy,development_train,-7.396,-8.279,-6.797,-8.242,-8.058,-8.072,-7.88,-8.167,-8.164,-7.032,-7.0,-7.116
EGFR,EGFR_decoy_L027032,decoy,development_train,-6.872,-8.384,-6.537,-8.202,-8.266,-7.885,-7.812,-8.218,-8.134,-6.545,-6.748,-7.138
EGFR,EGFR_decoy_L027100,decoy,development_train,-7.905,-8.55,-7.759,-8.827,-8.906,-7.987,-9.973,-8.968,-9.143,-8.256,-8.081,-7.831
EGFR,EGFR_decoy_L027199,decoy,development_train,-7.741,-9.761,-8.402,-9.943,-9.63,-9.865,-9.774,-8.646,-10.604,-8.37,-8.047,-8.283
EGFR,EGFR_decoy_L027201,decoy,development_train,-8.724,-9.825,-8.122,-9.845,-9.97,-9.918,-9.063,-10.506,-10.934,-8.997,-8.682,-8.913
EGFR,EGFR_decoy_L027270,decoy,development_train,-7.789,-9.015,-7.403,-8.882,-8.827,-9.085,-9.095,-8.903,-8.724,-7.556,-8.021,-7.628
EGFR,EGFR_decoy_L027271,decoy,development_train,-8.271,-8.561,-7.835,-8.518,-8.916,-9.536,-8.594,-8.902,-8.862,-7.443,-7.195,-7.897
EGFR,EGFR_decoy_L027326,decoy,development_train,-7.543,-8.652,-7.73,-8.669,-8.67,-8.771,-8.184,-8.379,-8.619,-7.232,-7.309,-7.777
EGFR,EGFR_decoy_L027411,decoy,development_train,-7.792,-8.156,-7.693,-8.425,-8.539,-9.303,-9.304,-8.651,-9.224,-7.001,-7.783,-7.626
EGFR,EGFR_decoy_L027441,decoy,development_train,-8.265,-8.386,-8.583,-8.993,-8.783,-9.763,-9.101,-8.439,-8.28,-8.1,-7.974,-8.27
EGFR,EGFR_decoy_L027465,decoy,development_train,-7.27,-7.916,-6.737,-7.924,-7.932,-7.514,-7.294,-7.816,-7.743,-7.083,-6.89,-7.423
EGFR,EGFR_decoy_L027489,decoy,development_train,-6.986,-7.711,-6.575,-7.483,-7.536,-7.27,-7.013,-7.267,-7.392,-6.551,-6.694,-6.949
EGFR,EGFR_decoy_L027787,decoy,development_train,-8.59,-9.991,-7.911,-9.76,-9.754,-9.581,-9.102,-10.123,-9.705,-8.126,-8.222,-8.637
EGFR,EGFR_decoy_L027813,decoy,development_train,-7.379,-8.418,-7.744,-9.149,-8.895,-9.612,-8.526,-9.556,-9.415,-7.905,-7.744,-7.93
EGFR,EGFR_decoy_L027932,decoy,development_train,-8.326,-8.96,-7.66,-9.244,-9.022,-8.872,-9.597,-9.614,-9.976,-7.964,-7.835,-8.302
EGFR,EGFR_decoy_L027939,decoy,development_train,-7.872,-8.739,-7.254,-8.754,-8.823,-8.733,-8.488,-9.133,-9.14,-7.845,-7.804,-7.818
EGFR,EGFR_decoy_L027944,decoy,development_train,-7.705,-8.532,-6.923,-8.396,-8.428,-8.614,-9.413,-8.711,-8.676,-7.064,-7.219,-7.957
EGFR,EGFR_decoy_L028296,decoy,development_train,-7.939,-9.297,-7.519,-8.995,-9.132,-8.977,-9.197,-9.265,-9.152,-8.149,-7.894,-7.753
EGFR,EGFR_decoy_L028534,decoy,development_train,-7.93,-9.337,-7.839,-9.121,-9.343,-9.383,-9.123,-9.38,-9.768,-7.729,-8.083,-8.358
EGFR,EGFR_decoy_L028623,decoy,development_train,-6.345,-7.285,-6.357,-7.74,-7.891,-6.8,-7.374,-8.099,-8.292,-6.71,-6.768,-6.741
EGFR,EGFR_decoy_L028666,decoy,development_train,-9.227,-10.258,-8.564,-10.533,-10.601,-9.174,-9.406,-9.791,-10.032,-9.236,-8.647,-8.595
EGFR,EGFR_decoy_L028811,decoy,development_train,-9.149,-10.649,-9.165,-10.333,-10.982,-9.605,-10.06,-10.285,-11.225,-9.002,-9.077,-8.883
EGFR,EGFR_decoy_L028856,decoy,development_train,-8.718,-9.671,-8.624,-9.922,-10.303,-10.227,-9.991,-9.863,-10.121,-9.04,-8.444,-9.076
EGFR,EGFR_decoy_L028857,decoy,development_train,-8.834,-11.054,-8.719,-10.125,-10.334,-10.827,-10.277,-10.815,-10.907,-8.304,-8.651,-8.757
EGFR,EGFR_decoy_L028933,decoy,development_train,-7.805,-9.042,-7.989,-9.037,-9.215,-9.117,-9.259,-9.099,-9.056,-8.166,-7.985,-7.876
EGFR,EGFR_decoy_L028951,decoy,development_train,-9.465,-9.648,-9.08,-10.116,-10.516,-9.752,-8.868,-10.517,-10.442,-8.397,-9.46,-9.264
EGFR,EGFR_decoy_L028952,decoy,development_train,-7.744,-8.738,-8.474,-8.83,-7.869,-9.849,-9.227,-9.017,-8.792,-7.544,-8.614,-8.07
EGFR,EGFR_decoy_L029088,decoy,development_train,-9.014,-9.09,-8.616,-8.711,-9.355,-9.829,-8.941,-9.657,-9.071,-8.298,-8.788,-9.074
EGFR,EGFR_decoy_L029110,decoy,development_train,-8.635,-9.871,-8.314,-10.082,-10.536,-9.623,-9.082,-9.649,-9.313,-8.105,-7.972,-8.501
EGFR,EGFR_decoy_L029121,decoy,development_train,-8.964,-8.621,-9.132,-8.52,-8.847,-10.197,-9.33,-10.312,-8.792,-8.992,-8.092,-9.549
EGFR,EGFR_decoy_L029138,decoy,development_train,-9.49,-9.888,-9.306,-9.436,-10.402,-10.545,-9.241,-9.871,-10.948,-8.843,-9.255,-9.879
EGFR,EGFR_decoy_L029148,decoy,development_train,-8.849,-9.313,-8.677,-9.084,-9.551,-10.973,-8.853,-9.043,-10.995,-8.455,-8.925,-8.588
EGFR,EGFR_decoy_L029233,decoy,development_train,-9.292,-10.836,-9.062,-10.021,-10.753,-11.989,-10.906,-11.651,-10.221,-8.601,-8.389,-9.333
EGFR,EGFR_decoy_L029279,decoy,development_train,-8.327,-9.669,-8.021,-9.262,-9.165,-8.829,-9.165,-9.217,-9.121,-8.186,-7.978,-8.356
EGFR,EGFR_decoy_L029460,decoy,development_train,-7.704,-8.931,-7.441,-9.01,-9.187,-8.674,-8.545,-8.678,-8.497,-7.13,-7.539,-7.83
EGFR,EGFR_decoy_L029643,decoy,development_train,-6.843,-8.129,-7.24,-8.019,-8.029,-7.477,-8.159,-8.038,-8.004,-6.546,-6.558,-6.799
EGFR,EGFR_decoy_L029716,decoy,development_train,-7.93,-11.111,-8.102,-10.392,-10.75,-10.78,-8.615,-10.547,-11.087,-8.196,-8.109,-8.078
EGFR,EGFR_decoy_L029749,decoy,development_train,-7.352,-8.31,-7.434,-7.855,-7.901,-8.383,-8.045,-8.506,-8.062,-7.22,-7.179,-7.673
EGFR,EGFR_decoy_L029762,decoy,development_train,-6.813,-7.675,-6.987,-8.166,-8.079,-7.732,-6.979,-8.062,-8.105,-6.72,-6.454,-6.873
EGFR,EGFR_decoy_L029797,decoy,development_train,-7.6,-9.015,-7.579,-9.395,-9.633,-8.858,-8.81,-9.255,-9.376,-7.258,-7.642,-7.735
EGFR,EGFR_decoy_L029895,decoy,development_train,-8.149,-9.79,-7.97,-9.847,-10.139,-9.814,-9.459,-10.042,-9.977,-8.612,-7.826,-8.224
EGFR,EGFR_decoy_L030068,decoy,development_train,-7.755,-8.931,-7.474,-9.369,-9.143,-8.869,-8.327,-9.263,-8.853,-7.746,-7.634,-8.005
EGFR,EGFR_decoy_L030123,decoy,development_train,-8.486,-8.878,-7.674,-8.828,-8.18,-8.63,-7.917,-8.841,-8.694,-7.695,-7.873,-8.15
EGFR,EGFR_decoy_L030350,decoy,development_train,-8.29,-9.844,-7.752,-9.466,-9.773,-9.877,-10.029,-10.318,-9.743,-7.412,-7.892,-8.511
EGFR,EGFR_decoy_L030504,decoy,development_train,-8.103,-9.595,-8.266,-10.067,-10.18,-9.738,-9.276,-9.996,-9.761,-8.547,-8.551,-8.242
EGFR,EGFR_decoy_L030509,decoy,development_train,-8.759,-9.725,-8.915,-9.902,-9.895,-9.684,-9.478,-9.911,-9.934,-8.677,-8.494,-8.689
EGFR,EGFR_decoy_L030510,decoy,development_train,-9.263,-9.292,-8.663,-9.366,-9.478,-9.382,-8.768,-9.71,-9.577,-8.274,-8.497,-9.245
EGFR,EGFR_decoy_L030511,decoy,development_train,-9.03,-9.865,-8.081,-9.795,-9.889,-10.028,-9.661,-10.1,-9.758,-8.166,-8.187,-8.899
EGFR,EGFR_decoy_L030620,decoy,development_train,-8.535,-10.527,-8.465,-10.638,-10.999,-9.928,-9.876,-9.965,-9.873,-8.486,-8.504,-8.753
EGFR,EGFR_decoy_L030656,decoy,development_train,-8.659,-9.614,-7.569,-9.8,-9.615,-9.578,-10.142,-10.081,-9.567,-8.461,-8.529,-8.146
EGFR,EGFR_decoy_L030659,decoy,development_train,-7.748,-9.012,-8.127,-8.396,-8.429,-9.212,-7.188,-7.924,-6.952,-7.386,-8.062,-7.894
EGFR,EGFR_decoy_L030807,decoy,development_train,-7.512,-9.362,-7.74,-9.119,-9.428,-9.401,-9.417,-10.028,-10.253,-7.899,-7.649,-8.064
EGFR,EGFR_decoy_L030845,decoy,development_train,-7.909,-9.239,-7.654,-9.626,-9.679,-9.982,-9.88,-9.746,-9.705,-7.735,-8.206,-7.986
EGFR,EGFR_decoy_L030865,decoy,development_train,-7.689,-9.186,-7.377,-9.318,-9.87,-9.638,-9.089,-9.952,-9.507,-7.319,-7.553,-7.99
EGFR,EGFR_decoy_L031202,decoy,development_train,-7.625,-8.321,-7.178,-8.493,-8.845,-8.664,-8.358,-8.466,-7.774,-8.039,-7.384,-8.252
EGFR,EGFR_decoy_L031252,decoy,development_train,-8.042,-8.277,-6.918,-8.814,-8.931,-8.886,-8.728,-9.023,-8.852,-7.321,-7.733,-8.102
EGFR,EGFR_decoy_L031258,decoy,development_train,-7.828,-8.676,-7.541,-8.832,-8.583,-8.519,-8.223,-8.463,-8.697,-7.082,-6.931,-7.759
EGFR,EGFR_decoy_L031312,decoy,development_train,-8.626,-9.332,-7.613,-8.709,-8.319,-8.712,-8.889,-8.82,-9.234,-8.01,-7.689,-8.461
EGFR,EGFR_decoy_L031321,decoy,development_train,-8.745,-9.565,-7.445,-9.899,-10.149,-8.532,-9.552,-8.984,-9.673,-7.057,-7.874,-8.83
EGFR,EGFR_decoy_L031551,decoy,development_train,-7.538,-8.091,-7.217,-7.729,-7.93,-7.706,-7.502,-7.76,-7.733,-7.024,-7.366,-8.234
EGFR,EGFR_decoy_L031609,decoy,development_train,-7.617,-8.288,-7.273,-9.135,-8.923,-8.693,-9.603,-9.316,-9.893,-7.871,-8.023,-7.938
EGFR,EGFR_decoy_L031659,decoy,development_train,-6.977,-7.774,-7.052,-8.518,-8.686,-7.658,-8.91,-8.64,-8.004,-6.922,-7.727,-7.248
EGFR,EGFR_decoy_L031707,decoy,development_train,-8.352,-9.57,-8.341,-9.462,-9.633,-9.404,-8.841,-9.973,-9.968,-8.128,-8.149,-8.857
EGFR,EGFR_decoy_L031764,decoy,development_train,-8.005,-8.564,-7.057,-9.161,-8.859,-9.064,-8.273,-8.905,-9.184,-7.187,-7.33,-7.386
EGFR,EGFR_decoy_L031779,decoy,development_train,-8.816,-10.485,-8.411,-10.336,-10.587,-10.004,-9.951,-10.587,-10.71,-7.689,-7.718,-8.399
EGFR,EGFR_decoy_L031945,decoy,development_train,-8.173,-9.468,-8.321,-9.809,-9.895,-9.988,-8.921,-9.728,-9.943,-8.781,-8.788,-8.739
EGFR,EGFR_decoy_L032117,decoy,development_train,-8.534,-9.999,-7.629,-10.103,-9.976,-10.071,-10.44,-10.022,-10.604,-8.395,-8.145,-8.261
EGFR,EGFR_decoy_L032345,decoy,development_train,-7.62,-9.039,-7.39,-9.298,-9.267,-9.416,-8.941,-9.142,-8.967,-7.595,-7.962,-7.88
EGFR,EGFR_decoy_L032414,decoy,development_train,-7.313,-7.303,-6.325,-7.391,-7.366,-7.275,-6.807,-7.255,-7.254,-6.722,-7.1,-7.156
EGFR,EGFR_decoy_L032464,decoy,development_train,-7.309,-8.197,-7.588,-7.631,-8.251,-7.851,-7.42,-7.759,-7.808,-7.381,-8.027,-7.467
EGFR,EGFR_decoy_L032648,decoy,development_train,-7.766,-9.13,-7.787,-9.376,-9.283,-9.519,-9.103,-9.574,-9.919,-7.431,-7.924,-7.594
EGFR,EGFR_decoy_L032690,decoy,development_train,-8.235,-9.11,-7.527,-8.268,-8.601,-8.97,-8.414,-8.882,-8.75,-7.788,-8.172,-8.339
EGFR,EGFR_decoy_L032785,decoy,development_train,-8.34,-9.855,-8.017,-9.959,-10.051,-10.126,-9.929,-10.063,-9.886,-8.528,-8.532,-8.827
EGFR,EGFR_decoy_L032910,decoy,development_train,-8.147,-9.123,-7.933,-8.836,-8.895,-8.755,-9.203,-8.516,-8.603,-7.694,-7.843,-8.279
EGFR,EGFR_decoy_L032931,decoy,development_train,-8.063,-8.863,-8.201,-8.865,-8.645,-8.653,-9.183,-8.633,-8.807,-7.744,-7.741,-8.323
EGFR,EGFR_decoy_L032988,decoy,development_train,-8.123,-8.746,-8.002,-9.224,-9.531,-9.151,-9.053,-9.188,-9.068,-7.857,-8.287,-7.891
EGFR,EGFR_decoy_L032990,decoy,development_train,-8.023,-9.188,-8.077,-9.207,-9.282,-9.389,-8.585,-9.764,-9.324,-7.706,-8.215,-8.231
EGFR,EGFR_decoy_L033001,decoy,development_train,-7.734,-8.334,-7.409,-8.906,-8.794,-8.295,-8.393,-8.248,-8.563,-7.297,-7.491,-7.59
EGFR,EGFR_decoy_L033038,decoy,development_train,-6.711,-7.409,-6.616,-7.198,-7.565,-7.317,-7.266,-7.274,-7.029,-6.461,-6.675,-6.617
EGFR,EGFR_decoy_L033153,decoy,development_train,-7.634,-8.982,-7.373,-8.68,-8.902,-8.791,-8.27,-8.629,-9.14,-7.389,-7.535,-7.693
EGFR,EGFR_decoy_L033261,decoy,development_train,-8.728,-9.917,-7.889,-9.857,-10.046,-9.447,-9.655,-10.424,-10.763,-8.524,-8.557,-8.884
EGFR,EGFR_decoy_L033331,decoy,development_train,-8.376,-9.199,-8.514,-9.665,-9.916,-9.441,-8.483,-8.979,-8.952,-8.164,-9.076,-8.935
EGFR,EGFR_decoy_L033455,decoy,development_train,-8.226,-11.286,-8.122,-11.174,-11.087,-10.364,-11.185,-10.869,-10.964,-8.028,-8.317,-8.023
EGFR,EGFR_decoy_L033611,decoy,development_train,-9.075,-9.425,-8.201,-10.094,-10.649,-10.133,-9.892,-9.306,-9.005,-8.441,-8.665,-8.928
EGFR,EGFR_decoy_L033628,decoy,development_train,-8.345,-9.601,-9.002,-9.754,-9.441,-9.214,-9.207,-9.076,-9.122,-8.782,-8.558,-8.693
EGFR,EGFR_decoy_L033639,decoy,development_train,-9.13,-10.14,-8.871,-9.591,-9.808,-9.665,-10.285,-9.791,-9.958,-9.231,-8.803,-9.028
EGFR,EGFR_decoy_L033715,decoy,development_train,-9.712,-9.666,-8.398,-9.689,-3.635,-10.495,-9.208,-9.685,-10.662,-9.607,-9.49,-9.353
EGFR,EGFR_decoy_L033744,decoy,development_train,-7.811,-10.46,-8.072,-10.202,-10.571,-10.545,-11.165,-10.968,-11.07,-7.265,-7.377,-8.285
EGFR,EGFR_decoy_L033772,decoy,development_train,-6.913,-7.708,-6.947,-7.522,-7.552,-7.622,-7.067,-7.742,-7.71,-6.311,-5.914,-7.458
EGFR,EGFR_decoy_L033805,decoy,development_train,-6.62,-7.033,-6.349,-6.903,-6.827,-6.93,-7.036,-6.865,-6.886,-6.442,-6.602,-6.732
EGFR,EGFR_decoy_L033811,decoy,development_train,-7.175,-7.289,-6.792,-7.031,-7.173,-7.257,-6.925,-7.243,-7.306,-7.083,-7.065,-6.826
EGFR,EGFR_decoy_L034001,decoy,development_train,-7.348,-8.395,-7.272,-7.877,-8.033,-8.346,-8.853,-7.766,-8.263,-7.195,-7.397,-7.427
EGFR,EGFR_decoy_L034028,decoy,development_train,-7.619,-8.863,-7.326,-9.352,-9.59,-8.4,-8.546,-8.728,-8.381,-7.583,-7.168,-7.685
EGFR,EGFR_decoy_L034052,decoy,development_train,-7.065,-7.747,-6.442,-7.762,-7.737,-7.489,-7.242,-7.504,-7.657,-6.861,-6.828,-6.775
EGFR,EGFR_decoy_L034111,decoy,development_train,-8.301,-9.752,-8.001,-10.217,-10.557,-9.82,-9.285,-10.269,-10.305,-8.079,-7.819,-8.235
EGFR,EGFR_decoy_L034292,decoy,development_train,-8.209,-10.047,-8.173,-10.262,-10.539,-10.03,-10.035,-10.136,-10.388,-8.353,-8.744,-8.639
EGFR,EGFR_decoy_L034386,decoy,development_train,-8.51,-9.403,-7.537,-9.348,-9.406,-9.295,-9.468,-9.239,-8.83,-7.892,-8.056,-8.562
EGFR,EGFR_decoy_L034396,decoy,development_train,-7.972,-8.76,-7.479,-9.704,-9.994,-9.865,-9.429,-9.81,-9.781,-7.377,-8.046,-7.677
EGFR,EGFR_decoy_L034454,decoy,development_train,-6.984,-7.702,-6.79,-7.396,-7.465,-7.608,-7.717,-7.296,-7.645,-7.205,-7.958,-7.23
EGFR,EGFR_decoy_L034507,decoy,development_train,-7.41,-7.257,-7.473,-7.163,-7.216,-7.318,-7.191,-7.535,-7.268,-6.999,-7.553,-7.488
EGFR,EGFR_decoy_L034512,decoy,development_train,-6.496,-7.567,-7.116,-7.116,-7.416,-7.434,-7.369,-7.412,-7.427,-7.039,-7.529,-7.486
EGFR,EGFR_decoy_L034534,decoy,development_train,-7.575,-7.825,-7.764,-7.747,-7.658,-7.789,-7.641,-7.62,-7.803,-7.488,-7.867,-8.133
EGFR,EGFR_decoy_L034541,decoy,development_train,-7.528,-8.887,-7.764,-9.233,-9.196,-8.896,-8.867,-8.989,-9.088,-7.388,-8.436,-7.709
EGFR,EGFR_decoy_L034556,decoy,development_train,-7.044,-7.292,-7.199,-7.36,-7.21,-7.227,-7.417,-7.183,-7.398,-6.908,-7.328,-7.189
EGFR,EGFR_decoy_L034753,decoy,development_train,-7.944,-8.628,-7.816,-8.544,-8.49,-8.502,-8.372,-8.311,-8.193,-7.602,-7.695,-7.768
EGFR,EGFR_decoy_L034775,decoy,development_train,-8.468,-10.098,-8.822,-10.252,-10.592,-10.539,-10.566,-11.032,-11.664,-8.622,-8.226,-8.624
EGFR,EGFR_decoy_L034787,decoy,development_train,-8.378,-9.137,-7.936,-9.909,-9.69,-9.3,-9.007,-9.515,-9.322,-7.372,-8.067,-8.035
EGFR,EGFR_decoy_L034833,decoy,development_train,-8.799,-9.781,-8.083,-9.939,-9.682,-9.979,-9.07,-9.687,-9.831,-8.508,-7.79,-8.99
EGFR,EGFR_decoy_L034861,decoy,development_train,-9.232,-9.518,-7.62,-9.851,-9.244,-9.684,-8.833,-9.117,-9.277,-8.284,-8.042,-8.931
