target_id,ligand_id,label,selection_role,receptor_id,seed_count,20260821_representative_score,20260822_representative_score,20260823_representative_score,median_representative_score,minimum_representative_score,maximum_representative_score,seed_score_range,primary_ranking_score,sensitivity_ranking_score,representative_method,status
EGFR,EGFR_decoy_L030620,decoy,development_train,1XKK,3,-10.527,-10.549,-10.481,-10.527,-10.549,-10.481,0.06799999999999962,10.527,10.549,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,2ITW,3,-8.144,-8.519,-8.465,-8.465,-8.519,-8.144,0.375,8.465,8.519,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,2RGP,3,-10.811,-10.63,-10.638,-10.638,-10.811,-10.63,0.18099999999999916,10.638,10.811,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,3BEL,3,-10.999,-10.927,-11.011,-10.999,-11.011,-10.927,0.08399999999999963,10.999,11.011,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,3POZ,3,-9.928,-9.834,-10.166,-9.928,-10.166,-9.834,0.33200000000000074,9.928,10.166,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,3W2S,3,-9.876,-9.916,-9.872,-9.876,-9.916,-9.872,0.04400000000000048,9.876,9.916,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,3W32,3,-9.91,-9.965,-10.056,-9.965,-10.056,-9.91,0.14599999999999902,9.965,10.056,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,3W33,3,-9.805,-9.873,-9.994,-9.873,-9.994,-9.805,0.18900000000000006,9.873,9.994,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,4G5J,3,-8.486,-8.329,-8.486,-8.486,-8.486,-8.329,0.15700000000000003,8.486,8.486,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,4I23,3,-8.504,-8.464,-8.624,-8.504,-8.624,-8.464,0.16000000000000014,8.504,8.624,pose_rank_1,ok
EGFR,EGFR_decoy_L030620,decoy,development_train,4JQ7,3,-8.61,-8.778,-8.753,-8.753,-8.778,-8.61,0.16800000000000104,8.753,8.778,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,1M17,3,-8.659,-8.732,-8.494,-8.659,-8.732,-8.494,0.23799999999999955,8.659,8.732,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,1XKK,3,-9.611,-9.614,-9.657,-9.614,-9.657,-9.611,0.045999999999999375,9.614,9.657,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,2ITW,3,-7.548,-7.632,-7.569,-7.569,-7.632,-7.548,0.08399999999999963,7.569,7.632,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,2RGP,3,-9.872,-9.698,-9.8,-9.8,-9.872,-9.698,0.1739999999999995,9.8,9.872,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,3BEL,3,-9.764,-9.615,-9.585,-9.615,-9.764,-9.585,0.1789999999999985,9.615,9.764,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,3POZ,3,-9.578,-9.704,-9.537,-9.578,-9.704,-9.537,0.16699999999999982,9.578,9.704,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,3W2S,3,-10.125,-10.142,-10.187,-10.142,-10.187,-10.125,0.06199999999999939,10.142,10.187,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,3W32,3,-10.102,-10.063,-10.081,-10.081,-10.102,-10.063,0.0389999999999997,10.081,10.102,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,3W33,3,-9.777,-9.567,-9.54,-9.567,-9.777,-9.54,0.2370000000000001,9.567,9.777,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,4G5J,3,-8.461,-8.478,-8.329,-8.461,-8.478,-8.329,0.14899999999999913,8.461,8.478,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,4I23,3,-7.996,-8.529,-8.637,-8.529,-8.637,-7.996,0.641,8.529,8.637,pose_rank_1,ok
EGFR,EGFR_decoy_L030656,decoy,development_train,4JQ7,3,-8.593,-7.979,-8.146,-8.146,-8.593,-7.979,0.6139999999999999,8.146,8.593,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,1M17,3,-7.652,-7.795,-7.748,-7.748,-7.795,-7.652,0.1429999999999998,7.748,7.795,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,1XKK,3,-9.0,-9.028,-9.012,-9.012,-9.028,-9.0,0.02800000000000047,9.012,9.028,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,2ITW,3,-8.158,-8.127,-7.651,-8.127,-8.158,-7.651,0.5069999999999997,8.127,8.158,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,2RGP,3,-8.404,-8.396,-8.374,-8.396,-8.404,-8.374,0.02999999999999936,8.396,8.404,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,3BEL,3,-8.429,-8.431,-8.418,-8.429,-8.431,-8.418,0.0129999999999999,8.429,8.431,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,3POZ,3,-9.212,-9.207,-9.261,-9.212,-9.261,-9.207,0.053999999999998494,9.212,9.261,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,3W2S,3,-7.222,-7.188,-7.174,-7.188,-7.222,-7.174,0.04800000000000004,7.188,7.222,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,3W32,3,-7.893,-7.924,-7.979,-7.924,-7.979,-7.893,0.0860000000000003,7.924,7.979,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,3W33,3,-6.899,-6.953,-6.952,-6.952,-6.953,-6.899,0.05400000000000027,6.952,6.953,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,4G5J,3,-7.386,-7.381,-7.734,-7.386,-7.734,-7.381,0.35299999999999976,7.386,7.734,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,4I23,3,-8.03,-8.062,-8.067,-8.062,-8.067,-8.03,0.03700000000000081,8.062,8.067,pose_rank_1,ok
EGFR,EGFR_decoy_L030659,decoy,development_train,4JQ7,3,-7.907,-7.894,-7.878,-7.894,-7.907,-7.878,0.028999999999999915,7.894,7.907,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,1M17,3,-7.512,-7.365,-7.928,-7.512,-7.928,-7.365,0.5629999999999997,7.512,7.928,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,1XKK,3,-9.385,-9.362,-9.309,-9.362,-9.385,-9.309,0.07600000000000051,9.362,9.385,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,2ITW,3,-7.106,-7.793,-7.74,-7.74,-7.793,-7.106,0.6870000000000003,7.74,7.793,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,2RGP,3,-8.91,-9.119,-9.191,-9.119,-9.191,-8.91,0.2810000000000006,9.119,9.191,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,3BEL,3,-9.428,-9.55,-9.398,-9.428,-9.55,-9.398,0.15200000000000102,9.428,9.55,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,3POZ,3,-9.401,-9.329,-9.457,-9.401,-9.457,-9.329,0.1280000000000001,9.401,9.457,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,3W2S,3,-9.403,-9.441,-9.417,-9.417,-9.441,-9.403,0.038000000000000256,9.417,9.441,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,3W32,3,-10.028,-10.111,-9.933,-10.028,-10.111,-9.933,0.17800000000000082,10.028,10.111,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,3W33,3,-10.253,-10.315,-10.242,-10.253,-10.315,-10.242,0.07299999999999862,10.253,10.315,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,4G5J,3,-7.899,-7.961,-7.809,-7.899,-7.961,-7.809,0.15200000000000014,7.899,7.961,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,4I23,3,-7.595,-7.649,-7.666,-7.649,-7.666,-7.595,0.07100000000000062,7.649,7.666,pose_rank_1,ok
EGFR,EGFR_decoy_L030807,decoy,development_train,4JQ7,3,-7.499,-8.064,-8.317,-8.064,-8.317,-7.499,0.8180000000000005,8.064,8.317,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,1M17,3,-7.875,-7.909,-8.874,-7.909,-8.874,-7.875,0.9990000000000006,7.909,8.874,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,1XKK,3,-9.239,-9.296,-8.891,-9.239,-9.296,-8.891,0.40499999999999936,9.239,9.296,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,2ITW,3,-7.903,-7.654,-7.607,-7.654,-7.903,-7.607,0.2959999999999994,7.654,7.903,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,2RGP,3,-9.525,-9.672,-9.626,-9.626,-9.672,-9.525,0.14700000000000024,9.626,9.672,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,3BEL,3,-9.679,-9.701,-9.502,-9.679,-9.701,-9.502,0.19899999999999984,9.679,9.701,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,3POZ,3,-9.727,-10.019,-9.982,-9.982,-10.019,-9.727,0.2919999999999998,9.982,10.019,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,3W2S,3,-9.839,-9.88,-9.901,-9.88,-9.901,-9.839,0.06199999999999939,9.88,9.901,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,3W32,3,-9.746,-9.714,-9.893,-9.746,-9.893,-9.714,0.17900000000000027,9.746,9.893,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,3W33,3,-9.73,-9.685,-9.705,-9.705,-9.73,-9.685,0.04499999999999993,9.705,9.73,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,4G5J,3,-7.735,-7.725,-7.748,-7.735,-7.748,-7.725,0.023000000000000576,7.735,7.748,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,4I23,3,-7.927,-8.206,-8.395,-8.206,-8.395,-7.927,0.46799999999999997,8.206,8.395,pose_rank_1,ok
EGFR,EGFR_decoy_L030845,decoy,development_train,4JQ7,3,-7.986,-7.941,-8.051,-7.986,-8.051,-7.941,0.11000000000000032,7.986,8.051,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,1M17,3,-7.689,-7.495,-8.567,-7.689,-8.567,-7.495,1.072,7.689,8.567,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,1XKK,3,-9.186,-9.458,-9.183,-9.186,-9.458,-9.183,0.27500000000000036,9.186,9.458,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,2ITW,3,-7.377,-7.21,-7.408,-7.377,-7.408,-7.21,0.1980000000000004,7.377,7.408,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,2RGP,3,-9.28,-9.318,-9.489,-9.318,-9.489,-9.28,0.2090000000000014,9.318,9.489,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,3BEL,3,-9.911,-9.87,-9.765,-9.87,-9.911,-9.765,0.14599999999999902,9.87,9.911,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,3POZ,3,-9.682,-9.637,-9.638,-9.638,-9.682,-9.637,0.04499999999999993,9.638,9.682,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,3W2S,3,-8.939,-9.089,-9.121,-9.089,-9.121,-8.939,0.18200000000000038,9.089,9.121,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,3W32,3,-9.952,-9.981,-9.678,-9.952,-9.981,-9.678,0.30299999999999905,9.952,9.981,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,3W33,3,-9.485,-9.507,-9.523,-9.507,-9.523,-9.485,0.038000000000000256,9.507,9.523,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,4G5J,3,-7.407,-7.237,-7.319,-7.319,-7.407,-7.237,0.16999999999999993,7.319,7.407,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,4I23,3,-7.597,-7.52,-7.553,-7.553,-7.597,-7.52,0.07700000000000085,7.553,7.597,pose_rank_1,ok
EGFR,EGFR_decoy_L030865,decoy,development_train,4JQ7,3,-7.99,-8.071,-7.718,-7.99,-8.071,-7.718,0.35299999999999976,7.99,8.071,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,1M17,3,-7.652,-7.621,-7.625,-7.625,-7.652,-7.621,0.030999999999999694,7.625,7.652,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,1XKK,3,-8.365,-8.321,-8.275,-8.321,-8.365,-8.275,0.08999999999999986,8.321,8.365,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,2ITW,3,-7.083,-7.245,-7.178,-7.178,-7.245,-7.083,0.16199999999999992,7.178,7.245,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,2RGP,3,-8.59,-8.493,-8.474,-8.493,-8.59,-8.474,0.11599999999999966,8.493,8.59,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,3BEL,3,-8.886,-8.845,-8.805,-8.845,-8.886,-8.805,0.08099999999999952,8.845,8.886,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,3POZ,3,-8.67,-8.573,-8.664,-8.664,-8.67,-8.573,0.09699999999999953,8.664,8.67,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,3W2S,3,-8.209,-8.358,-8.425,-8.358,-8.425,-8.209,0.21600000000000108,8.358,8.425,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,3W32,3,-8.537,-8.406,-8.466,-8.466,-8.537,-8.406,0.13100000000000023,8.466,8.537,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,3W33,3,-7.857,-7.774,-7.641,-7.774,-7.857,-7.641,0.2160000000000002,7.774,7.857,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,4G5J,3,-8.088,-8.039,-7.876,-8.039,-8.088,-7.876,0.21199999999999886,8.039,8.088,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,4I23,3,-7.384,-7.345,-7.423,-7.384,-7.423,-7.345,0.07800000000000029,7.384,7.423,pose_rank_1,ok
EGFR,EGFR_decoy_L031202,decoy,development_train,4JQ7,3,-8.323,-8.011,-8.252,-8.252,-8.323,-8.011,0.31200000000000117,8.252,8.323,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,1M17,3,-8.042,-7.874,-8.103,-8.042,-8.103,-7.874,0.2290000000000001,8.042,8.103,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,1XKK,3,-8.281,-8.277,-8.197,-8.277,-8.281,-8.197,0.0840000000000014,8.277,8.281,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,2ITW,3,-6.918,-6.857,-6.997,-6.918,-6.997,-6.857,0.13999999999999968,6.918,6.997,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,2RGP,3,-8.872,-8.397,-8.814,-8.814,-8.872,-8.397,0.47499999999999964,8.814,8.872,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,3BEL,3,-8.17,-8.966,-8.931,-8.931,-8.966,-8.17,0.7959999999999994,8.931,8.966,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,3POZ,3,-8.886,-9.011,-8.551,-8.886,-9.011,-8.551,0.4599999999999991,8.886,9.011,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,3W2S,3,-8.63,-8.728,-8.804,-8.728,-8.804,-8.63,0.1739999999999995,8.728,8.804,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,3W32,3,-9.171,-9.023,-8.868,-9.023,-9.171,-8.868,0.30299999999999905,9.023,9.171,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,3W33,3,-8.768,-8.852,-8.929,-8.852,-8.929,-8.768,0.1609999999999996,8.852,8.929,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,4G5J,3,-7.317,-7.44,-7.321,-7.321,-7.44,-7.317,0.12300000000000022,7.321,7.44,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,4I23,3,-7.837,-7.467,-7.733,-7.733,-7.837,-7.467,0.3700000000000001,7.733,7.837,pose_rank_1,ok
EGFR,EGFR_decoy_L031252,decoy,development_train,4JQ7,3,-8.102,-8.177,-7.62,-8.102,-8.177,-7.62,0.5569999999999995,8.102,8.177,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,1M17,3,-7.869,-7.736,-7.828,-7.828,-7.869,-7.736,0.133,7.828,7.869,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,1XKK,3,-8.609,-9.054,-8.676,-8.676,-9.054,-8.609,0.4450000000000003,8.676,9.054,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,2ITW,3,-7.546,-7.424,-7.541,-7.541,-7.546,-7.424,0.12199999999999989,7.541,7.546,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,2RGP,3,-8.832,-8.902,-8.624,-8.832,-8.902,-8.624,0.2779999999999987,8.832,8.902,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,3BEL,3,-8.583,-8.677,-8.566,-8.583,-8.677,-8.566,0.11099999999999888,8.583,8.677,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,3POZ,3,-8.641,-8.519,-8.488,-8.519,-8.641,-8.488,0.15300000000000047,8.519,8.641,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,3W2S,3,-8.223,-8.41,-8.221,-8.223,-8.41,-8.221,0.18900000000000006,8.223,8.41,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,3W32,3,-8.463,-8.433,-8.633,-8.463,-8.633,-8.433,0.1999999999999993,8.463,8.633,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,3W33,3,-8.695,-8.704,-8.697,-8.697,-8.704,-8.695,0.009000000000000341,8.697,8.704,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,4G5J,3,-7.092,-7.082,-6.959,-7.082,-7.092,-6.959,0.133,7.082,7.092,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,4I23,3,-6.914,-6.931,-6.987,-6.931,-6.987,-6.914,0.0730000000000004,6.931,6.987,pose_rank_1,ok
EGFR,EGFR_decoy_L031258,decoy,development_train,4JQ7,3,-7.759,-7.663,-8.111,-7.759,-8.111,-7.663,0.4480000000000004,7.759,8.111,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,1M17,3,-8.615,-8.63,-8.626,-8.626,-8.63,-8.615,0.015000000000000568,8.626,8.63,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,1XKK,3,-9.332,-9.132,-9.393,-9.332,-9.393,-9.132,0.261000000000001,9.332,9.393,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,2ITW,3,-7.679,-7.613,-7.563,-7.613,-7.679,-7.563,0.11600000000000055,7.613,7.679,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,2RGP,3,-8.773,-8.709,-8.671,-8.709,-8.773,-8.671,0.10200000000000031,8.709,8.773,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,3BEL,3,-8.326,-8.317,-8.319,-8.319,-8.326,-8.317,0.009000000000000341,8.319,8.326,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,3POZ,3,-8.74,-8.704,-8.712,-8.712,-8.74,-8.704,0.03599999999999959,8.712,8.74,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,3W2S,3,-8.889,-8.907,-8.825,-8.889,-8.907,-8.825,0.08200000000000074,8.889,8.907,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,3W32,3,-8.869,-8.82,-8.809,-8.82,-8.869,-8.809,0.0600000000000005,8.82,8.869,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,3W33,3,-9.144,-9.234,-9.257,-9.234,-9.257,-9.144,0.11299999999999955,9.234,9.257,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,4G5J,3,-7.992,-8.01,-8.101,-8.01,-8.101,-7.992,0.10900000000000087,8.01,8.101,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,4I23,3,-7.688,-7.716,-7.689,-7.689,-7.716,-7.688,0.02800000000000047,7.689,7.716,pose_rank_1,ok
EGFR,EGFR_decoy_L031312,decoy,development_train,4JQ7,3,-7.599,-8.461,-8.467,-8.461,-8.467,-7.599,0.8680000000000003,8.461,8.467,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,1M17,3,-8.693,-8.762,-8.745,-8.745,-8.762,-8.693,0.06900000000000084,8.745,8.762,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,1XKK,3,-9.728,-9.247,-9.565,-9.565,-9.728,-9.247,0.48099999999999987,9.565,9.728,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,2ITW,3,-7.445,-7.375,-7.482,-7.445,-7.482,-7.375,0.1070000000000002,7.445,7.482,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,2RGP,3,-9.981,-9.647,-9.899,-9.899,-9.981,-9.647,0.33399999999999963,9.899,9.981,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,3BEL,3,-10.151,-9.99,-10.149,-10.149,-10.151,-9.99,0.1609999999999996,10.149,10.151,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,3POZ,3,-8.856,-8.532,-8.519,-8.532,-8.856,-8.519,0.33699999999999974,8.532,8.856,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,3W2S,3,-9.697,-9.552,-9.492,-9.552,-9.697,-9.492,0.2049999999999983,9.552,9.697,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,3W32,3,-8.985,-8.944,-8.984,-8.984,-8.985,-8.944,0.04099999999999859,8.984,8.985,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,3W33,3,-9.631,-9.724,-9.673,-9.673,-9.724,-9.631,0.09299999999999997,9.673,9.724,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,4G5J,3,-6.992,-7.057,-7.114,-7.057,-7.114,-6.992,0.12199999999999989,7.057,7.114,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,4I23,3,-7.874,-8.559,-7.765,-7.874,-8.559,-7.765,0.7939999999999996,7.874,8.559,pose_rank_1,ok
EGFR,EGFR_decoy_L031321,decoy,development_train,4JQ7,3,-8.892,-8.83,-7.769,-8.83,-8.892,-7.769,1.1229999999999993,8.83,8.892,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,1M17,3,-7.479,-7.54,-7.538,-7.538,-7.54,-7.479,0.06099999999999994,7.538,7.54,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,1XKK,3,-7.979,-8.091,-8.144,-8.091,-8.144,-7.979,0.16500000000000004,8.091,8.144,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,2ITW,3,-6.965,-7.252,-7.217,-7.217,-7.252,-6.965,0.2869999999999999,7.217,7.252,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,2RGP,3,-7.729,-7.723,-7.761,-7.729,-7.761,-7.723,0.038000000000000256,7.729,7.761,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,3BEL,3,-7.93,-7.829,-7.965,-7.93,-7.965,-7.829,0.13600000000000012,7.93,7.965,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,3POZ,3,-7.706,-7.729,-7.673,-7.706,-7.729,-7.673,0.05600000000000005,7.706,7.729,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,3W2S,3,-7.324,-7.502,-7.698,-7.502,-7.698,-7.324,0.37400000000000055,7.502,7.698,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,3W32,3,-7.76,-7.696,-7.791,-7.76,-7.791,-7.696,0.09500000000000064,7.76,7.791,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,3W33,3,-7.39,-7.733,-8.101,-7.733,-8.101,-7.39,0.7110000000000012,7.733,8.101,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,4G5J,3,-7.041,-7.014,-7.024,-7.024,-7.041,-7.014,0.027000000000000135,7.024,7.041,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,4I23,3,-7.366,-7.214,-7.427,-7.366,-7.427,-7.214,0.2129999999999992,7.366,7.427,pose_rank_1,ok
EGFR,EGFR_decoy_L031551,decoy,development_train,4JQ7,3,-8.307,-8.234,-8.134,-8.234,-8.307,-8.134,0.17300000000000004,8.234,8.307,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,1M17,3,-7.599,-7.617,-8.22,-7.617,-8.22,-7.599,0.6210000000000004,7.617,8.22,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,1XKK,3,-8.288,-8.233,-8.303,-8.288,-8.303,-8.233,0.07000000000000028,8.288,8.303,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,2ITW,3,-7.273,-7.312,-6.959,-7.273,-7.312,-6.959,0.35300000000000065,7.273,7.312,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,2RGP,3,-9.111,-9.239,-9.135,-9.135,-9.239,-9.111,0.1280000000000001,9.135,9.239,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,3BEL,3,-8.904,-8.923,-8.937,-8.923,-8.937,-8.904,0.032999999999999474,8.923,8.937,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,3POZ,3,-8.411,-8.986,-8.693,-8.693,-8.986,-8.411,0.5750000000000011,8.693,8.986,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,3W2S,3,-9.28,-9.603,-9.631,-9.603,-9.631,-9.28,0.35100000000000087,9.603,9.631,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,3W32,3,-9.19,-9.316,-9.59,-9.316,-9.59,-9.19,0.40000000000000036,9.316,9.59,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,3W33,3,-9.922,-9.893,-9.813,-9.893,-9.922,-9.813,0.10899999999999999,9.893,9.922,pose_rank_1,ok
EGFR,EGFR_decoy_L031609,decoy,development_train,4G5J,3,-7.793,-7.901,-7.871,-7.871,-7.901,-7.793,0.10799999999999965,7.871,7.901,pose_rank_1,ok
